"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"id"
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"windows";1.4;14332;796
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"Flash Storage";256;0;"Intel";"windows";1.13;109171;797
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SDD";512;0;"Intel";"windows";1.29;119347;798
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"linux";2.1;15877;799
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";512;0;"Intel";"windows";1.95;104588;800
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.07;48485;801
"LG";"Ultrabook";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"SDD";512;0;"Intel";"windows";1.08;111835;802
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"";0;0;"AMD";"windows";2.3;62938;803
"Toshiba";"Ultrabook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.2;58342;804
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";1.37;103896;805
"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";512;0;"Intel";"windows";1.26;79014;806
"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.56;48059;807
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.7;16;"SDD";512;0;"Intel";"windows";1.38;93187;808
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Celeron Dual";1.5;4;"Flash Storage";16;0;"Intel";"other";2.2;19128;809
"Asus";"2 in 1 Convertible";12.5;1920;1080;1;"Intel";"Core M";0.9;4;"Flash Storage";64;0;"Intel";"other";1.2;35644;810
"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.23;94732;811
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";128;1024;"Nvidia";"windows";2.6;42038;812
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";2.38;56210;813
"LG";"Ultrabook";14.0;1920;1080;1;"Intel";"Core i7";2.7;8;"SDD";512;0;"Intel";"windows";0.98;101179;814
"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.8;8;"SDD";256;0;"Intel";"windows";1.6;64202;815
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"N/A";2.2;25521;816
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";2.0;73953;817
"HP";"Ultrabook";12.5;3840;2160;1;"Intel";"Core M";1.2;8;"SDD";240;0;"Intel";"windows";1.09;165168;818
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"SDD";180;0;"Intel";"windows";1.44;39161;819
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SDD";256;0;"Nvidia";"windows";2.2;42038;820
"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;16;"SDD";256;0;"Nvidia";"windows";1.23;98515;821
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Nvidia";"windows";2.04;54292;822
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";"windows";2.4;26587;823
"Dell";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";256;0;"Intel";"windows";1.6;90043;824
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"SDD";128;0;"Intel";"windows";1.44;46940;825
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"linux";2.0;21258;826
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.49;51149;827
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";2.7;85195;828
"Xiaomi";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Nvidia";"windows";1.28;49817;829
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";128;1024;"Nvidia";"windows";2.6;71875;830
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SDD";128;1024;"Nvidia";"windows";2.18;48618;831
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SDD";256;0;"Intel";"windows";2.04;44702;832
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";128;1024;"Nvidia";"windows";2.2;59669;833
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"AMD";"windows";2.18;36496;834
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;4;"SDD";256;0;"Intel";"windows";1.28;90576;835
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"AMD";"windows";1.84;69104;836
"HP";"2 in 1 Convertible";15.6;1366;768;1;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";2.3;36486;837
"Asus";"Notebook";14.1;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.65;18541;838
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SDD";512;0;"Intel";"windows";1.37;97236;839
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.95;38889;840
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.2;35644;841
"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";1.36;87912;842
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660;843
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;4;"SDD";256;0;"Intel";"windows";1.28;95851;844
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";2.31;62071;845
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"windows";2.18;37725;846
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"linux";2.18;24280;847
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.95;61219;848
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.5;12;"SDD";128;1024;"Nvidia";"windows";2.2;72988;849
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";1.25;15824;850
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"windows";2.2;16464;851
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.26;84129;852
"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A4-Series 7210";2.2;4;"HDD";500;0;"AMD";"windows";2.8;20193;853
"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";1024;0;"Intel";"N/A";1.86;15393;854
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SDD";128;0;"Intel";"windows";1.95;67399;855
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.2;16;"SDD";1024;0;"Intel";"windows";1.3;95851;856
"HP";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SDD";256;0;"Intel";"windows";1.42;74539;857
"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SDD";128;0;"Intel";"windows";1.47;58874;858
"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";1.17;90523;859
"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.26;88924;860
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.32;95851;861
"MSI";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.6;16;"SDD";512;2048;"Nvidia";"windows";2.43;141139;862
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.05;78588;863
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"windows";2.18;29762;864
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"linux";2.62;49497;865
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";128;1024;"Nvidia";"windows";2.2;63883;866
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"windows";2.04;47952;867
"Samsung";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i7";2.7;16;"SDD";256;0;"AMD";"windows";1.71;95851;868
"Dell";"Gaming";17.3;2560;1440;0;"Intel";"Core i7";2.7;16;"SDD";512;1024;"Nvidia";"windows";4.36;146946;869
"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"SDD";128;0;"Intel";"windows";1.75;54346;870
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.62;58555;871
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";128;1024;"Nvidia";"windows";2.75;74539;872
"Asus";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;12;"HDD";2048;0;"Nvidia";"windows";2.3;44702;873
"Toshiba";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.5;16;"SDD";512;0;"Intel";"windows";1.36;100007;874
"Asus";"Notebook";17.3;1600;900;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Nvidia";"windows";2.8;28238;875
"Lenovo";"Notebook";15.6;3840;2160;0;"Intel";"Core i7";2.7;16;"SDD";512;0;"Nvidia";"windows";2.5;126274;876
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.56;43636;877
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";2.23;32980;878
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";2.3;71875;879
"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";2.2;59620;880
"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;4;"SDD";128;0;"Intel";"windows";1.8;33886;881
"Asus";"Notebook";13.3;3200;1800;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.4;61272;882
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";2.9;4;"SDD";256;0;"AMD";"windows";2.2;21259;883
"HP";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";1.11;71875;884
"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"A12-Series 9720P";3.6;8;"HDD";1024;0;"AMD";"windows";2.2;22857;885
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";500;0;"Intel";"windows";2.4;20246;886
"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";512;0;"Nvidia";"windows";1.95;154459;887
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;1024;"Intel";"windows";2.1;33111;888
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";2.5;95851;889
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Dual";1.1;8;"SDD";128;0;"Intel";"windows";2.0;31004;890
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"N/A";1.9;23976;891
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";512;0;"Intel";"windows";1.48;111302;892
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"SDD";1024;1024;"Nvidia";"windows";4.42;191211;893
"Acer";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";128;1024;"Nvidia";"windows";2.7;67133;894
"Lenovo";"2 in 1 Convertible";11.3;1920;1080;1;"Intel";"Core M";1.2;8;"SDD";256;0;"Intel";"windows";1.1;69211;895
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";256;1024;"Nvidia";"windows";4.3;125208;896
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.34;63350;897
"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";512;0;"Nvidia";"windows";1.47;93986;898
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";2.18;42358;899
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"SDD";128;0;"Intel";"windows";2.18;29144;900
"Lenovo";"Gaming";15.6;1920;1080;0;"AMD";"FX 8800P";2.1;16;"SDD";512;1024;"AMD";"windows";2.5;53227;901
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.64;41505;902
"Acer";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.6;1;"SDD";256;0;"Intel";"windows";1.6;53227;903
"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.36;78439;904
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"SDD";128;0;"Intel";"windows";1.2;63670;905
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Quad";1.6;8;"HDD";1024;0;"Intel";"N/A";2.2;17529;906
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.4;4;"SDD";256;0;"Intel";"windows";1.48;58607;907
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"N/A";2.2;36497;908
"Lenovo";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"SDD";512;0;"Nvidia";"windows";2.18;98834;909
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SDD";256;0;"Intel";"windows";1.95;64202;910
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;16;"SDD";512;0;"Intel";"windows";1.7;122491;911
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.8;63456;912
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;0;"Intel";"windows";1.43;77203;913
"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";1.6;100752;914
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Nvidia";"windows";1.64;55905;915
"HP";"Notebook";17.3;1920;1080;0;"AMD";"A10-Series 9620P";2.5;6;"HDD";2048;0;"AMD";"windows";2.71;34899;916
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";128;1024;"Nvidia";"windows";2.5;66547;917
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"windows";1.64;36444;918
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";128;1024;"Nvidia";"windows";2.2;58022;919
"Dell";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"windows";2.36;35112;920
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"hybrid";1024;0;"Nvidia";"windows";2.65;50563;921
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;4;"HDD";1024;0;"Nvidia";"windows";2.4;53227;922
"Acer";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";1.68;18595;923
"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";4.2;122491;924
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";8;0;"Nvidia";"windows";2.0;119827;925
"Dell";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";256;0;"Intel";"windows";1.36;94572;926
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.26;81998;927
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.2;77789;928
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Nvidia";"windows";2.62;52481;929
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SDD";256;0;"Intel";"windows";1.48;84715;930
"Asus";"2 in 1 Convertible";12.5;1920;1080;0;"Intel";"Core M";1.2;8;"Flash Storage";64;0;"Intel";"other";1.2;61752;931
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";128;1024;"Nvidia";"windows";2.24;71342;932
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.54;100551;933
"HP";"Notebook";13.3;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"windows";1.49;42624;934
"Vero";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.22;10811;935
"Toshiba";"Notebook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.5;64469;936
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;0;"Intel";"windows";1.7;79333;937
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SDD";512;0;"Intel";"windows";1.37;104962;938
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"SDD";256;0;"Intel";"windows";2.04;41025;939
"Dell";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.8;16;"SDD";512;1024;"Nvidia";"windows";4.36;168045;940
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"SDD";256;0;"AMD";"windows";2.08;51096;941
"Lenovo";"Notebook";17.3;3840;2160;0;"Intel";"Core i7";2.7;16;"SDD";512;0;"Nvidia";"windows";2.4;158135;942
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.2;8;"SDD";256;0;"Intel";"windows";1.24;101179;943
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.2;8;"Flash Storage";512;0;"Intel";"macos";0.92;62071;944
"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.47;79387;945
"HP";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Pentium Quad";1.1;4;"SDD";256;0;"Intel";"windows";1.45;41292;946
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.43;118761;947
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i3";2.3;4;"HDD";1024;0;"Intel";"windows";2.08;42410;948
"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.2;84715;949
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.11;61219;950
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.42;124142;951
"Dell";"Ultrabook";13.3;3200;1800;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.3;67559;952
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Nvidia";"windows";1.64;63160;953
"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.63;15931;954
"Acer";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";1.25;20726;955
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"HDD";500;0;"Intel";"windows";2.09;55754;956
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SDD";128;0;"Intel";"windows";1.95;43157;957
"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.5;4;"SDD";256;0;"Intel";"windows";1.26;83064;958
"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;"Intel";"Core i7";2.7;8;"SDD";256;0;"Intel";"windows";1.38;71875;959
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";2.31;63350;960
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;8;"SDD";256;0;"AMD";"windows";2.0;39374;961
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.4;8;"SDD";256;0;"Intel";"windows";1.2;81785;962
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.95;56477;963
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";256;0;"Nvidia";"windows";3.14;110018;964
"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.6;8;"SDD";256;0;"Intel";"windows";1.36;93773;965
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.29;86527;966
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;12;"SDD";128;1024;"Nvidia";"windows";2.4;53760;967
"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Nvidia";"windows";2.63;57542;968
"Toshiba";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.7;8;"SDD";512;0;"Intel";"windows";1.1;95371;969
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";2.37;58555;970
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"SDD";256;0;"Intel";"windows";1.64;51841;971
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.29;79867;972
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A9-Series 9420";3.0;6;"HDD";1024;0;"AMD";"windows";2.1;21792;973
"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.5;8;"SDD";256;0;"Nvidia";"windows";2.06;93187;974
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.04;45102;975
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"SDD";128;1024;"Nvidia";"windows";2.7;63499;976
"Dell";"Netbook";11.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"SDD";128;0;"Intel";"windows";1.63;39640;977
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"linux";2.25;24808;978
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.95;63670;979
"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.6;8;"SDD";256;0;"Intel";"windows";1.26;74006;980
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.84;65481;981
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.9;43956;982
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.26;71875;983
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"windows";2.04;36497;984
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";2.04;39534;985
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"SDD";256;1024;"Nvidia";"windows";4.42;167779;986
"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;0;"Intel";"windows";1.47;91908;987
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;6;"SDD";256;0;"Nvidia";"windows";2.4;37030;988
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"SDD";256;0;"Intel";"windows";2.09;56634;989
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.64;53840;990
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";1.3;16;"SDD";512;0;"Intel";"windows";1.22;101179;991
"Dell";"Ultrabook";14.0;2560;1440;1;"Intel";"Core i7";2.6;8;"SDD";256;0;"Intel";"windows";1.5;104588;992
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.5;4;"SDD";256;0;"Intel";"windows";1.8;45128;993
"Vero";"Notebook";14.0;1366;768;0;"Intel";"Atom X5-Z8350";1.4;2;"Flash Storage";32;0;"Intel";"windows";1.45;11231;994
